# time,x,y,z,vx,vy,vz,ax,ay,az,errx,erry,errz
31.7100000,-18.7910000,-6.4768100,0.8041900,1.9707400,1.7485700,-0.0079991,6.6678100,10.2260000,7.9621100,-7.0814100,-0.7060260,-0.8041900
31.7220000,-18.7669000,-6.4555000,0.8041310,2.0149100,1.7819700,-0.0037743,-0.1615870,0.6192680,-0.8150370,-7.1080700,-0.7014650,-0.8041310
31.7310000,-18.7487000,-6.4394400,0.8040510,2.0360000,1.7899500,-0.0107789,3.1837900,1.8522100,-0.3459300,-7.1282300,-0.6979900,-0.8040510
31.7400000,-18.7301000,-6.4230700,0.8040750,2.0755200,1.8326300,0.0089855,2.8646700,2.1044000,0.5177020,-7.1487500,-0.6943830,-0.8040750
31.7520000,-18.7050000,-6.4009600,0.8041410,2.1155300,1.8473400,0.0052167,6.2513400,0.8507250,0.7611060,-7.1765100,-0.6894250,-0.8041410
31.7610000,-18.6858000,-6.3843100,0.8041150,2.1567500,1.8494300,0.0029446,13.0033000,-0.1206010,4.6233800,-7.1976300,-0.6856790,-0.8041150
31.7700000,-18.6663000,-6.3675900,0.8040300,2.1647400,1.8635200,-0.0136821,0.7625670,1.8975900,-1.7469900,-7.2190500,-0.6818720,-0.8040300
31.7820000,-18.6401000,-6.3449600,0.8038590,2.2058900,1.8915600,-0.0097888,4.3374300,1.2706100,1.4765700,-7.2479200,-0.6766070,-0.8038590
31.7910000,-18.6201000,-6.3277200,0.8038220,2.2232100,1.9274000,-0.0026867,1.5131700,3.4193200,0.7644290,-7.2698600,-0.6725400,-0.8038220
31.8000000,-18.6000000,-6.3102600,0.8038400,2.2363600,1.9452300,0.0030098,1.4483900,1.9637700,0.5789990,-7.2919500,-0.6683290,-0.8038400
31.8120000,-18.5730000,-6.2868200,0.8038620,2.2543400,1.9552500,-0.0001413,1.2019500,0.5319640,1.1291800,-7.3216100,-0.6625680,-0.8038620
31.8210000,-18.5525000,-6.2691100,0.8039300,2.2907400,1.9713000,0.0061247,1.3440900,1.5644200,-1.7405200,-7.3441300,-0.6581790,-0.8039300
31.8300000,-18.5318000,-6.2512400,0.8039410,2.3087400,1.9877500,0.0030185,3.0749600,-2.3103300,1.7938000,-7.3668400,-0.6536690,-0.8039410
31.8420000,-18.5039000,-6.2273400,0.8039210,2.3326000,1.9946000,-0.0061625,-0.0134898,0.2732320,-2.7105700,-7.3973900,-0.6475460,-0.8039210
31.8510000,-18.4826000,-6.2093300,0.8039050,2.3634100,2.0076500,-0.0074975,1.1733700,2.2338300,-1.4426900,-7.4206100,-0.6429020,-0.8039050
31.8600000,-18.4613000,-6.1911700,0.8038170,2.3849700,2.0222500,-0.0090767,3.1044100,0.3762980,-0.0012799,-7.4439600,-0.6381280,-0.8038170
31.8720000,-18.4324000,-6.1667800,0.8037560,2.4128700,2.0400000,-0.0026380,1.3195100,1.6439300,-0.4199010,-7.4754300,-0.6316090,-0.8037560
31.8810000,-18.4106000,-6.1483700,0.8037400,2.4253300,2.0481000,-0.0060947,-0.4482390,0.3378590,-2.8288000,-7.4992100,-0.6266310,-0.8037400
31.8900000,-18.3886000,-6.1298600,0.8038030,2.4469500,2.0584900,0.0027057,0.6037610,1.2764000,-0.9153850,-7.5231700,-0.6215500,-0.8038030
31.9020000,-18.3590000,-6.1050300,0.8038370,2.4792900,2.0739100,0.0074757,3.7314700,-1.7157100,-0.6268080,-7.5553400,-0.6146030,-0.8038370
31.9110000,-18.3367000,-6.0863300,0.8038450,2.4880300,2.0776000,-0.0034174,1.3257000,-0.3966860,-1.4469400,-7.5796300,-0.6093250,-0.8038450
31.9200000,-18.3141000,-6.0674900,0.8038890,2.5171900,2.0977200,0.0079960,1.1749200,-1.1722000,-0.8830090,-7.6041400,-0.6039150,-0.8038890
31.9320000,-18.2838000,-6.0422600,0.8038710,2.5343700,2.1067700,-0.0069227,0.0754555,2.2578200,0.0794423,-7.6370200,-0.5965380,-0.8038710
31.9410000,-18.2607000,-6.0232400,0.8038980,2.5665200,2.1250500,0.0019520,-0.2117190,5.8655300,0.0613144,-7.6620000,-0.5909430,-0.8038980
31.9500000,-18.2375000,-6.0041100,0.8038020,2.5928500,2.1219700,-0.0146835,3.2115400,-2.1608600,-1.1099200,-7.6871300,-0.5852190,-0.8038020
31.9620000,-18.2059000,-5.9787900,0.8039400,2.6352100,2.1217200,0.0210392,1.2057800,-0.1052300,1.9850600,-7.7212200,-0.5775900,-0.8039400
31.9710000,-18.1821000,-5.9595300,0.8039860,2.6478300,2.1504200,0.0000824,2.2371300,2.7016000,-1.4430100,-7.7468800,-0.5716940,-0.8039860
31.9800000,-18.1581000,-5.9400900,0.8039440,2.6622600,2.1753700,-0.0117488,-2.9833600,8.0387200,-2.1646600,-7.7727700,-0.5656410,-0.8039440
31.9920000,-18.1257000,-5.9141300,0.8039110,2.7275600,2.1504800,0.0068940,3.9286400,-3.8899700,3.5250100,-7.8076800,-0.5574350,-0.8039110
32.0010000,-18.1010000,-5.8946800,0.8038360,2.7462200,2.1590300,-0.0092862,5.5080800,-1.7381300,1.4112600,-7.8341100,-0.5512570,-0.8038360
32.0100000,-18.0761000,-5.8753300,0.8037280,2.7786000,2.1435100,-0.0127214,0.3438690,0.0656697,-2.0574300,-7.8607900,-0.5450470,-0.8037280
32.0220000,-18.0425000,-5.8495700,0.8039050,2.8140500,2.1512300,0.0198941,4.6018900,0.0303836,-0.4553930,-7.8967400,-0.5366570,-0.8039050
32.0310000,-18.0172000,-5.8301100,0.8038890,2.8071400,2.1677400,-0.0154531,-1.8118100,2.8973700,-4.7918100,-7.9237800,-0.5302480,-0.8038890
32.0400000,-17.9915000,-5.8107500,0.8038220,2.8810400,2.1377100,0.0069220,10.9230000,-6.8064400,7.1907900,-7.9511800,-0.5238070,-0.8038220
32.0520000,-17.9568000,-5.7849900,0.8038070,2.9167300,2.1441800,-0.0000935,-0.7349270,1.3545300,-2.9027400,-7.9882200,-0.5151340,-0.8038070
32.0610000,-17.9303000,-5.7655900,0.8039510,2.9398600,2.1601100,0.0048937,1.0302100,2.0249200,-4.2487100,-8.0163000,-0.5085570,-0.8039510
32.0700000,-17.9038000,-5.7460700,0.8038620,2.9641300,2.1750200,-0.0119308,5.1586500,2.6104700,0.3135270,-8.0445400,-0.5018160,-0.8038620
32.0820000,-17.8679000,-5.7198100,0.8036290,3.0092800,2.1904900,-0.0207001,5.3088800,0.1755120,0.3767030,-8.0826200,-0.4925890,-0.8036290
32.0910000,-17.8405000,-5.7001400,0.8034740,3.0458000,2.1859600,-0.0163932,-0.5329360,2.2986600,-1.3647600,-8.1115600,-0.4856460,-0.8034740
32.1000000,-17.8130000,-5.6803400,0.8032600,3.0676000,2.2078500,-0.0233943,5.6537700,3.5895600,1.0494200,-8.1406600,-0.4785290,-0.8032600
32.1120000,-17.7760000,-5.6537900,0.8029700,3.1088700,2.2179300,-0.0073952,7.3909600,2.9824100,7.6290200,-8.1798300,-0.4688250,-0.8029700
32.1210000,-17.7477000,-5.6338100,0.8029320,3.1373000,2.2214100,-0.0056119,0.6386090,0.9564270,-0.6867810,-8.2095600,-0.4621120,-0.8029320
32.1300000,-17.7194000,-5.6136800,0.8028470,3.1641600,2.2358500,-0.0087970,5.8700000,-1.7400700,0.5846270,-8.2394700,-0.4543670,-0.8028470
32.1420000,-17.6811000,-5.5869000,0.8027190,3.2093500,2.2283900,-0.0123090,-0.1895730,-1.1938400,-1.5598700,-8.2798000,-0.4436930,-0.8027190
32.1510000,-17.6521000,-5.5667700,0.8025260,3.2261900,2.2411000,-0.0243784,3.4274500,1.1699000,-0.7614070,-8.3102700,-0.4352770,-0.8025260
32.1600000,-17.6229000,-5.5465200,0.8023320,3.2642300,2.2502800,-0.0189522,4.4923100,0.5575900,1.2078900,-8.3410500,-0.4265560,-0.8023320
32.1720000,-17.5833000,-5.5193500,0.8021560,3.2984000,2.2766600,-0.0182673,-1.0152200,3.7043900,-1.0973700,-8.3825900,-0.4144230,-0.8021560
32.1810000,-17.5533000,-5.4988400,0.8020360,3.3525200,2.2831800,-0.0083499,9.5831500,0.9352790,1.4237800,-8.4140100,-0.4047860,-0.8020360
32.1900000,-17.5232000,-5.4782600,0.8019350,3.3561600,2.2870500,-0.0153614,2.3922000,0.5025790,-1.7161000,-8.4456300,-0.3948190,-0.8019350
32.2020000,-17.4825000,-5.4509200,0.8018140,3.4043900,2.2841700,-0.0088699,0.2337260,3.5255100,-0.1485250,-8.4882100,-0.3811020,-0.8018140
32.2110000,-17.4517000,-5.4303800,0.8016650,3.4252900,2.2831900,-0.0237569,-0.4380500,0.9750250,-3.2489900,-8.5204100,-0.3702440,-0.8016650
32.2200000,-17.4203000,-5.4098900,0.8016710,3.4841600,2.2783300,-0.0015612,1.9974400,-0.4976680,-0.8292980,-8.5530700,-0.3591010,-0.8016710
32.2320000,-17.3783000,-5.3825400,0.8014890,3.5207800,2.2784300,-0.0197469,3.8445600,-0.6475150,0.0387636,-8.5968700,-0.3436600,-0.8014890
32.2410000,-17.3464000,-5.3620500,0.8012960,3.5504400,2.2810400,-0.0256338,3.2877700,1.2683300,-1.3386400,-8.6300300,-0.3314400,-0.8012960
32.2500000,-17.3143000,-5.3415100,0.8010640,3.5842300,2.2819600,-0.0234287,4.1290900,-0.1423190,1.2302200,-8.6634300,-0.3188050,-0.8010640
32.2620000,-17.2708000,-5.3141300,0.8008460,3.6512600,2.2782600,-0.0128275,9.9762500,-1.2107100,2.0557300,-8.7084700,-0.3013070,-0.8008460
32.2710000,-17.2379000,-5.2936400,0.8006820,3.6639700,2.2769500,-0.0219820,1.6226200,0.6415300,-0.6946430,-8.7425500,-0.2874340,-0.8006820
32.2800000,-17.2046000,-5.2731900,0.8004870,3.7077000,2.2731500,-0.0216734,3.0497400,0.6393220,-0.2487190,-8.7769300,-0.2731320,-0.8004870
32.2920000,-17.1599000,-5.2459000,0.8001800,3.7411300,2.2767400,-0.0286055,-0.5425210,0.7684200,-0.8397270,-8.8231000,-0.2532610,-0.8001800
32.3010000,-17.1259000,-5.2253400,0.8000830,3.7842100,2.2867800,-0.0136528,3.6957400,0.6706550,-0.9281710,-8.8580700,-0.2373130,-0.8000830
32.3100000,-17.0917000,-5.2047300,0.7999610,3.8133800,2.2924300,-0.0140387,4.0909300,1.0815400,-0.1932300,-8.8932500,-0.2207650,-0.7999610
32.3220000,-17.0457000,-5.1772100,0.7998310,3.8499800,2.2986800,0.0032168,8.2200500,2.1589900,7.7140800,-8.9403900,-0.1976800,-0.7998310
32.3310000,-17.0111000,-5.1565000,0.7997460,3.8573700,2.3021600,-0.0117363,2.1317900,0.5018440,-0.7065330,-8.9759000,-0.1790510,-0.7997460
32.3400000,-16.9762000,-5.1357700,0.7997240,3.8810000,2.3069500,0.0077963,3.3038000,1.5518100,4.6724900,-9.0115200,-0.1597010,-0.7997240
32.3520000,-16.9294000,-5.1080900,0.7998010,3.9094500,2.3091900,0.0006520,1.6139500,0.9707850,-0.9055230,-9.0592400,-0.1326060,-0.7998010
32.3610000,-16.8941000,-5.0873200,0.7998100,3.9354200,2.3054600,0.0148137,7.0875600,-1.4531600,8.1239000,-9.0951000,-0.1106400,-0.7998100
32.3700000,-16.8586000,-5.0666000,0.7998270,3.9460700,2.3022900,-0.0073234,-0.0584060,-0.1039530,-3.9544600,-9.1310900,-0.0878173,-0.7998270
32.3820000,-16.8110000,-5.0389000,0.7998920,3.9778800,2.3000700,0.0127890,4.5506700,-4.4846800,1.6864900,-9.1791200,-0.0556689,-0.7998920
32.3910000,-16.7750000,-5.0182900,0.7999620,4.0000200,2.2888900,0.0056123,-1.1174700,0.5903600,-2.3528300,-9.2153000,-0.0295494,-0.7999620
32.4000000,-16.7389000,-4.9976400,0.7998760,4.0233700,2.2954700,-0.0182974,1.1938900,-1.4897300,-2.9558800,-9.2515500,-0.0021395,-0.7998760
32.4120000,-16.6905000,-4.9700600,0.7995950,4.0401400,2.3038600,-0.0216914,2.1186400,1.2268400,-1.0225700,-9.2998200,0.0366856,-0.7995950
32.4210000,-16.6539000,-4.9491700,0.7996180,4.0635500,2.3273200,0.0092269,-0.5835360,0.7508900,0.0788791,-9.3360500,0.0693245,-0.7996180
32.4300000,-16.6174000,-4.9282300,0.7996530,4.0714700,2.3301800,-0.0058360,3.2603600,1.3030900,-3.7784500,-9.3721100,0.1039410,-0.7996530
32.4420000,-16.5684000,-4.9002900,0.7997360,4.0902600,2.3280000,0.0094944,1.3533500,-0.3942180,0.2018690,-9.4200400,0.1535590,-0.7997360
32.4510000,-16.5314000,-4.8793900,0.7998710,4.1089800,2.3173800,0.0188582,0.0191082,0.2595100,0.2890400,-9.4558000,0.1959950,-0.7998710
32.4600000,-16.4944000,-4.8585100,0.7999410,4.1188000,2.3183600,-0.0007239,2.8934100,-0.7058560,-2.5786000,-9.4912700,0.2416090,-0.7999410
32.4720000,-16.4448000,-4.8307700,0.7999580,4.1392200,2.3187400,0.0029355,-1.0694200,3.2869400,0.7076340,-9.5380400,0.3125650,-0.7999580
32.4810000,-16.4074000,-4.8098500,0.7999070,4.1565400,2.3222200,-0.0074650,0.1093210,0.8894280,-0.9651670,-9.5726400,0.3693970,-0.7999070
32.4900000,-16.3698000,-4.7890600,0.7999340,4.1811800,2.3069100,0.0012312,0.3779090,0.9643960,-1.6762500,-9.6062800,0.4421200,-0.7999340
32.5020000,-16.3195000,-4.7614100,0.7998930,4.2053400,2.2908300,0.0057513,3.8795600,-4.8602600,3.3822100,-9.6491300,0.5580000,-0.7998930
32.5110000,-16.2816000,-4.7408000,0.7998480,4.2212000,2.2885900,-0.0082065,2.9854800,-1.5262600,0.2407320,-9.6780400,0.6785690,-0.7998480
32.5200000,-16.2435000,-4.7202800,0.7998050,4.2401200,2.2759400,-0.0069572,1.2734200,0.0928145,-1.0177200,-9.6967800,0.8967310,-0.7998050
32.5320000,-16.1924000,-4.6931100,0.7997510,4.2682600,2.2572800,-0.0015387,2.6010600,-2.2249500,1.1988700,-9.7636400,-1.4257900,-0.7997510
32.5410000,-16.1539000,-4.6728500,0.7996960,4.2793600,2.2536400,-0.0136037,0.5500140,0.9369500,-3.1599100,-9.8021400,-1.4460500,-0.7996960
32.5500000,-16.1152000,-4.6526400,0.7996350,4.3020300,2.2332900,0.0012053,3.2861400,-4.6723800,2.8306500,-9.8407800,-1.4662600,-0.7996350
32.5620000,-16.0621000,-4.6249500,0.8003440,4.4393800,2.3125200,0.0680378,-1.7908400,-0.8115460,0.2311670,-9.8939300,-1.4939500,-0.8003440
32.5710000,-16.0221000,-4.6041100,0.8008640,4.4563400,2.3258400,0.0490905,5.2854500,3.8077200,-3.3684500,-8.8481100,3.7257100,-0.8008640
32.5800000,-15.9817000,-4.5830200,0.8011110,4.5036800,2.3516400,0.0193100,7.1100400,3.0546400,-2.1042500,-8.8884700,3.7046200,-0.8011110
32.5920000,-15.9271000,-4.5547700,0.8010150,4.5751700,2.3563500,-0.0250668,4.8272200,0.8759250,-3.9877900,-10.0289000,-1.5641300,-0.8010150
32.6010000,-15.8857000,-4.5335800,0.8007390,4.6150400,2.3559400,-0.0351506,3.5748700,1.1129900,-2.4979400,-8.9845000,3.6551800,-0.8007390
32.6100000,-15.8440000,-4.5123400,0.8004030,4.6526900,2.3646700,-0.0396254,6.1378400,1.7140500,-1.1294200,-10.1120000,-1.6065600,-0.8004030
32.6220000,-15.7875000,-4.4839700,0.8001580,4.7179000,2.3604300,-0.0147206,2.0877400,-0.8349450,0.4415370,-10.1685000,-1.6349300,-0.8001580
32.6310000,-15.7448000,-4.4626700,0.7998930,4.7565400,2.3648300,-0.0337645,6.6207700,-0.4886920,-1.7570800,-10.2112000,-1.6562300,-0.7998930
32.6400000,-15.7018000,-4.4414600,0.7995790,4.7871400,2.3587000,-0.0353681,0.5324810,0.5396460,1.3633100,-9.1683900,3.5630600,-0.7995790
32.6520000,-15.6439000,-4.4133600,0.7991690,4.8319100,2.3389200,-0.0403450,-0.4908120,1.7215300,-3.3498200,-10.3121000,-1.7055400,-0.7991690
32.6610000,-15.6000000,-4.3924200,0.7988450,4.8965700,2.3186500,-0.0345642,7.1762200,-2.6158800,1.2816400,-9.2701800,3.5140200,-0.7988450
32.6700000,-15.5558000,-4.3715300,0.7984980,4.9226600,2.3230400,-0.0415895,4.1336500,0.0384253,-1.4391600,-10.4002000,-1.7473700,-0.7984980
32.6820000,-15.4964000,-4.3436800,0.7979820,4.9671500,2.3210800,-0.0473747,0.4395190,-0.2482830,-1.8080600,-9.3738300,3.4652800,-0.7979820
32.6910000,-15.4513000,-4.3228500,0.7975930,5.0248600,2.3157000,-0.0435935,6.7558000,0.2066870,0.1667600,-10.5047000,-1.7960500,-0.7975930
32.7000000,-15.4059000,-4.3020000,0.7971880,5.0534800,2.3202000,-0.0463581,2.4307200,0.5802820,-0.0133714,-10.5501000,-1.8169000,-0.7971880
32.7120000,-15.3449000,-4.2741900,0.7966240,5.1106800,2.3100900,-0.0456552,6.4151600,-2.3259700,0.7261670,-10.6111000,-1.8447100,-0.7966240
32.7210000,-15.2986000,-4.2534400,0.7962450,5.1443200,2.3052900,-0.0419816,3.5849400,-0.7454130,0.1529450,-10.6574000,-1.8654600,-0.7962450
32.7300000,-15.2521000,-4.2327300,0.7958820,5.1863300,2.2971800,-0.0398792,8.4687700,-1.3306900,0.0924939,-10.7039000,-1.8861700,-0.7958820
32.7420000,-15.1895000,-4.2052500,0.7954260,5.2385700,2.2891500,-0.0386876,2.3490400,-1.4298600,1.0394500,-10.7665000,-1.9136500,-0.7954260
32.7510000,-15.1421000,-4.1846300,0.7950600,5.2718800,2.2929100,-0.0421070,5.1939500,1.4337500,-1.3961200,-10.8139000,-1.9342700,-0.7950600
32.7600000,-15.0944000,-4.1640500,0.7946850,5.3189000,2.2835200,-0.0410140,4.5110500,-1.0098000,-0.0050564,-10.8616000,-1.9548500,-0.7946850
32.7720000,-15.0303000,-4.1366800,0.7942500,5.3520800,2.2807700,-0.0347331,0.6573680,-0.2605180,-0.0731186,-10.9257000,-1.9822200,-0.7942500
32.7810000,-14.9818000,-4.1161700,0.7939150,5.4024100,2.2765100,-0.0403436,6.0205400,-1.3826200,-1.0267100,-10.9742000,-2.0027300,-0.7939150
32.7900000,-14.9330000,-4.0956700,0.7935260,5.4266800,2.2776500,-0.0488436,1.9811200,1.4877900,-2.9158100,-11.0230000,-2.0232300,-0.7935260
32.8020000,-14.8679000,-4.0681200,0.7930510,5.4346900,2.2990000,-0.0318425,0.0921497,-0.8448250,2.7371800,-11.0881000,-2.0507800,-0.7930510
32.8110000,-14.8189000,-4.0472800,0.7928800,5.4343900,2.3131200,-0.0154959,-0.6952670,-0.2867780,1.2429600,-11.1371000,-2.0716200,-0.7928800
32.8200000,-14.7701000,-4.0263000,0.7928290,5.4259800,2.3283300,-0.0026003,-1.4461800,-1.3075000,1.2924600,-11.1859000,-2.0926000,-0.7928290
32.8320000,-14.7051000,-3.9982300,0.7929880,5.4052700,2.3333900,0.0151794,-1.5134300,-0.5870670,-0.0495656,-10.1651000,3.1198300,-0.7929880
32.8410000,-14.6566000,-3.9771500,0.7932520,5.3775500,2.3564800,0.0408860,-3.3445600,5.6133600,4.1007600,-11.2994000,-2.1417500,-0.7932520
32.8500000,-14.6083000,-3.9561600,0.7936070,5.3710500,2.3270300,0.0372182,-2.0288100,-2.6688500,-1.2918700,-10.2619000,3.0777600,-0.7936070
32.8620000,-14.5442000,-3.9282100,0.7941130,5.3234600,2.3305500,0.0494183,-4.3851500,0.0148835,2.0178200,-11.4118000,-2.1906900,-0.7941130
32.8710000,-14.4965000,-3.9072300,0.7946320,5.2879800,2.3206900,0.0570879,-3.0227200,-3.9930800,-0.4563370,-10.3737000,3.0288300,-0.7946320
32.8800000,-14.4491000,-3.8864400,0.7951250,5.2521800,2.3086200,0.0583825,-5.1288300,0.0855819,1.3013300,-11.5069000,-2.2324600,-0.7951250
32.8920000,-14.3866000,-3.8586900,0.7959260,5.1898500,2.3027300,0.0694043,-4.4196400,-2.7197400,0.9264490,-11.5694000,-2.2602100,-0.7959260
32.9010000,-14.3401000,-3.8380400,0.7965000,5.1419500,2.3005600,0.0590522,-7.2543600,3.1850400,-0.9560970,-11.6159000,-2.2808600,-0.7965000
32.9100000,-14.2942000,-3.8173400,0.7971320,5.0873100,2.2944800,0.0721351,-4.9047100,-3.0340700,0.1469360,-11.6618000,-2.3015600,-0.7971320
32.9220000,-14.2337000,-3.7899800,0.7981060,5.0172100,2.2724300,0.0843929,-4.8768100,-1.4725100,0.3000940,-10.6365000,2.9115800,-0.7981060
32.9310000,-14.1888000,-3.7696600,0.7989400,4.9658700,2.2459100,0.1036770,-5.5659900,-5.3182400,5.3294300,-11.7672000,-2.3492400,-0.7989400
32.9400000,-14.1443000,-3.7495300,0.7998020,4.9287300,2.2306300,0.0913266,-5.0149800,-1.8357300,-1.3857900,-10.7259000,2.8711300,-0.7998020
32.9520000,-14.0857000,-3.7230600,0.8008590,4.8564900,2.1881600,0.0917813,-6.8251100,-4.3846900,1.4472700,-10.7845000,2.8446600,-0.8008590
32.9610000,-14.0423000,-3.7035000,0.8016970,4.8100600,2.1641700,0.0916699,-4.9802800,-3.1852700,-0.3440270,-10.8279000,2.8251000,-0.8016970
32.9700000,-13.9993000,-3.6841600,0.8026010,4.7600800,2.1414800,0.1085730,-5.9917000,-2.4156300,3.4497700,-10.8709000,2.8057600,-0.8026010
32.9820000,-13.9427000,-3.6586800,0.8037740,4.6964900,2.1114000,0.0914232,-6.0075800,-3.3502200,-0.1759640,-10.9275000,2.7802800,-0.8037740
32.9910000,-13.9007000,-3.6398400,0.8046250,4.6407100,2.0853400,0.0948358,-5.8596100,-3.0838300,-0.3999030,-10.9695000,2.7614400,-0.8046250
33.0000000,-13.8593000,-3.6211600,0.8055070,4.5815100,2.0686300,0.1000430,-6.7806100,-1.9178800,0.9133130,-12.0967000,-2.4977400,-0.8055070
33.0120000,-13.8048000,-3.5964800,0.8065850,4.5128000,2.0541400,0.0853544,-6.5343000,0.0783915,-0.9535930,-11.0654000,2.7180800,-0.8065850
33.0210000,-13.7646000,-3.5779800,0.8073170,4.4564500,2.0461400,0.0783879,-5.4399500,-2.4903300,-0.9672730,-12.1914000,-2.5409200,-0.8073170
33.0300000,-13.7248000,-3.5596300,0.8080260,4.3972700,2.0376400,0.0800535,-6.4266200,-1.5081400,0.2174150,-11.1454000,2.6812300,-0.8080260
33.0420000,-13.6726000,-3.5354200,0.8089900,4.3285100,2.0084700,0.0756910,-5.5044600,-0.8006290,-0.9525840,-12.2834000,-2.5834800,-0.8089900
33.0510000,-13.6340000,-3.5174500,0.8097360,4.2752200,1.9908900,0.0846470,-5.0724000,-2.3770400,-1.8839900,-12.3220000,-2.6014500,-0.8097360
33.0600000,-13.5957000,-3.4997500,0.8104300,4.2340400,1.9495700,0.0758150,-4.3298100,-6.4531800,0.1676430,-12.3603000,-2.6191500,-0.8104300
33.0720000,-13.5455000,-3.4766400,0.8113850,4.1564900,1.9089500,0.0895035,-6.4184000,-4.2051900,3.3186500,-12.4105000,-2.6422600,-0.8113850
33.0810000,-13.5083000,-3.4595800,0.8121000,4.1167800,1.8827800,0.0772165,-4.6187900,-4.9678600,-0.8238140,-12.4477000,-2.6593200,-0.8121000
33.0900000,-13.4716000,-3.4428100,0.8127950,4.0622400,1.8579800,0.0768801,-6.6998600,-1.0473800,-0.9087390,-12.4844000,-2.6760900,-0.8127950
33.1020000,-13.4234000,-3.4206900,0.8136530,3.9903300,1.8286500,0.0710220,-5.0191500,-5.2371400,-0.0169049,-12.5326000,-2.6982100,-0.8136530
33.1110000,-13.3878000,-3.4043300,0.8142980,3.9378200,1.8107100,0.0743182,-5.3170400,-3.0097000,0.6504500,-12.5682000,-2.7145700,-0.8142980
33.1200000,-13.3526000,-3.3882100,0.8149980,3.8889600,1.7853200,0.0741295,-5.7674700,-2.1359100,-1.3502900,-12.6034000,-2.7306900,-0.8149980
33.1320000,-13.3065000,-3.3670900,0.8159150,3.8189200,1.7376200,0.0956048,-6.3221900,-6.0386100,8.4487000,-12.6495000,-2.7518100,-0.8159150
33.1410000,-13.2723000,-3.3515000,0.8166450,3.7867900,1.7283900,0.0730028,-5.6857900,-1.8685500,-3.1885500,-12.6837000,-2.7674000,-0.8166450
33.1500000,-13.2385000,-3.3360900,0.8171570,3.7281800,1.7039200,0.0474399,-7.1665200,-2.9739400,-3.2198900,-12.7175000,-2.7828100,-0.8171570
33.1620000,-13.1943000,-3.3160900,0.8176530,3.6694400,1.6419700,0.0424681,-4.0283100,-6.1051000,0.8325590,-12.7617000,-2.8028100,-0.8176530
33.1710000,-13.1616000,-3.3013700,0.8178960,3.6143100,1.6309200,0.0177517,-5.6434500,-1.9656900,-3.1226200,-12.7944000,-2.8175300,-0.8178960
33.1800000,-13.1293000,-3.2869300,0.8180450,3.5744400,1.5967600,0.0111248,-3.5460100,-1.9393600,-1.9224500,-12.8267000,-2.8319700,-0.8180450
33.1920000,-13.0869000,-3.2680000,0.8180700,3.5050800,1.5588500,-0.0032590,-4.4534000,-5.5083800,-0.8532060,-12.8691000,-2.8509000,-0.8180700
33.2010000,-13.0557000,-3.2541800,0.8179620,3.4646600,1.5320300,-0.0198598,-3.2637500,-2.3624100,-2.4818400,-12.9003000,-2.8647200,-0.8179620
33.2100000,-13.0247000,-3.2406400,0.8176570,3.4316300,1.4932000,-0.0398922,-4.1888700,-3.7977500,-1.6314600,-12.9313000,-2.8782600,-0.8176570
33.2220000,-12.9840000,-3.2232700,0.8170250,3.3636300,1.4291300,-0.0620758,-4.0200200,-4.0309100,-2.5292400,-12.9720000,-2.8956300,-0.8170250
33.2310000,-12.9540000,-3.2106700,0.8164970,3.3158500,1.3858900,-0.0579634,-6.9203500,-4.7934300,0.0838789,-13.0020000,-2.9082300,-0.8164970
33.2400000,-12.9246000,-3.1984300,0.8160720,3.2440600,1.3520100,-0.0438571,-6.9034700,-2.0748400,1.0430500,-13.0314000,-2.9204700,-0.8160720
33.2520000,-12.8863000,-3.1824900,0.8157470,3.1607300,1.3107100,-0.0113112,-7.9648700,-3.9787500,4.8446600,-13.0697000,-2.9364100,-0.8157470
33.2610000,-12.8582000,-3.1707200,0.8155530,3.1025000,1.3113100,-0.0238200,-8.5372300,1.8271600,-0.2182360,-13.0978000,-2.9481800,-0.8155530
33.2700000,-12.8307000,-3.1589800,0.8153910,3.0364300,1.2978400,-0.0147458,-7.1915400,-2.4876000,1.1256500,-13.1253000,-2.9599200,-0.8153910
33.2820000,-12.7948000,-3.1437900,0.8152640,2.9620600,1.2488800,-0.0090197,-6.2962100,-3.9381500,-0.0114559,-13.1612000,-2.9751100,-0.8152640
33.2910000,-12.7685000,-3.1327200,0.8152190,2.9062700,1.2140500,0.0014439,-4.6237100,-6.7753300,3.0654500,-13.1875000,-2.9861800,-0.8152190
33.3000000,-12.7427000,-3.1218800,0.8152820,2.8481900,1.1981600,0.0074123,-8.8722000,-1.7628300,0.3719330,-12.1275000,2.2434800,-0.8152820
33.3120000,-12.7091000,-3.1076800,0.8152130,2.7701600,1.1708100,-0.0138051,-6.2294700,-2.7510500,-1.3155000,-13.2469000,-3.0112200,-0.8152130
33.3210000,-12.6844000,-3.0972600,0.8150650,2.7207100,1.1531800,-0.0183542,-7.0003300,-1.7288700,-0.6012270,-12.1858000,2.2188600,-0.8150650
33.3300000,-12.6603000,-3.0869900,0.8148700,2.6603500,1.1288000,-0.0243275,-5.8011600,-4.8237200,-0.9862970,-13.2957000,-3.0319100,-0.8148700
33.3420000,-12.6290000,-3.0737000,0.8145550,2.5766500,1.0985000,-0.0247920,-7.0142200,-1.9276100,0.5635160,-12.2412000,2.1953000,-0.8145550
